item_id,order_id,product_id,category,subcategory,brand,quantity,mrp,discount_pct,final_price,revenue,cost,profit,profit_margin,order_date,order_year,state,return_flag
ITEM00076141,ORD0039443,PROD0319,Beauty & Health,Makeup,LOreal,1,3903.0,40,2342.0,2342.0,1478.0,864.0,36.89,2022-03-28,2022,Tamil Nadu,0
ITEM00076142,ORD0039443,PROD0105,Beauty & Health,Haircare,Himalaya,2,650.0,30,455.0,910.0,434.0,476.0,52.31,2022-03-28,2022,Tamil Nadu,0
ITEM00076143,ORD0039443,PROD0753,Office Supplies,Furniture,Nilkamal,1,7577.0,10,6819.0,6819.0,3131.0,3688.0,54.08,2022-03-28,2022,Tamil Nadu,0
ITEM00076144,ORD0039444,PROD0770,Books,Children,Oxford,2,165.0,10,148.0,296.0,184.0,112.0,37.84,2023-03-27,2023,Telangana,0
ITEM00076145,ORD0039444,PROD0027,Office Supplies,Whiteboards,Canon,1,3700.0,20,2960.0,2960.0,2295.0,665.0,22.47,2023-03-27,2023,Telangana,0
ITEM00076146,ORD0039445,PROD0288,Toys & Games,Action Figures,Mattel,2,4488.0,5,4264.0,8528.0,5220.0,3308.0,38.79,2022-06-22,2022,Karnataka,0
ITEM00076147,ORD0039445,PROD0677,Toys & Games,Outdoor,Mattel,1,2633.0,15,2238.0,2238.0,1045.0,1193.0,53.31,2022-06-22,2022,Karnataka,0
ITEM00076148,ORD0039445,PROD0729,Books,Self-Help,S.Chand,1,849.0,10,764.0,764.0,360.0,404.0,52.88,2022-06-22,2022,Karnataka,0
ITEM00076149,ORD0039445,PROD0055,Toys & Games,Action Figures,Lego,2,6813.0,45,3747.0,7494.0,4208.0,3286.0,43.85,2022-06-22,2022,Karnataka,0
ITEM00076150,ORD0039446,PROD0169,Home & Kitchen,Cleaning,Hawkins,1,16502.0,50,8251.0,8251.0,6192.0,2059.0,24.95,2020-11-03,2020,Maharashtra,0
ITEM00076151,ORD0039446,PROD0321,Home & Kitchen,Cleaning,Prestige,2,17157.0,0,17157.0,34314.0,22208.0,12106.0,35.28,2020-11-03,2020,Maharashtra,0
ITEM00076152,ORD0039447,PROD0214,Beauty & Health,Skincare,Lakme,4,2189.0,10,1970.0,7880.0,3408.0,4472.0,56.75,2022-11-02,2022,Telangana,0
ITEM00076153,ORD0039448,PROD0093,Office Supplies,Storage,Faber-Castell,3,4076.0,55,1834.0,5502.0,2952.0,2550.0,46.35,2023-02-15,2023,Haryana,0
ITEM00076154,ORD0039449,PROD0674,Grocery,Organic,Amul,1,1245.0,25,934.0,934.0,540.0,394.0,42.18,2024-10-07,2024,Uttar Pradesh,0
ITEM00076155,ORD0039449,PROD0303,Electronics,Tablets,Realme,2,34834.0,25,26126.0,52252.0,22730.0,29522.0,56.5,2024-10-07,2024,Uttar Pradesh,0
ITEM00076156,ORD0039449,PROD0440,Automotive,Car Accessories,Castrol,1,2951.0,10,2656.0,2656.0,1097.0,1559.0,58.7,2024-10-07,2024,Uttar Pradesh,0
ITEM00076157,ORD0039450,PROD0669,Home & Kitchen,Cookware,Asian Paints,2,24785.0,35,16110.0,32220.0,20970.0,11250.0,34.92,2020-12-25,2020,Uttar Pradesh,0
ITEM00076158,ORD0039451,PROD0263,Beauty & Health,Skincare,Biotique,1,2504.0,55,1127.0,1127.0,639.0,488.0,43.3,2022-12-19,2022,Tamil Nadu,0
ITEM00076159,ORD0039451,PROD0536,Grocery,Spices,Amul,1,325.0,10,292.0,292.0,176.0,116.0,39.73,2022-12-19,2022,Tamil Nadu,0
ITEM00076160,ORD0039451,PROD0686,Toys & Games,Outdoor,Toyzone,1,6780.0,30,4746.0,4746.0,2320.0,2426.0,51.12,2022-12-19,2022,Tamil Nadu,0
ITEM00076161,ORD0039452,PROD0166,Fashion,Jewellery,Nike,1,12307.0,50,6154.0,6154.0,4433.0,1721.0,27.97,2021-05-09,2021,Delhi,0
ITEM00076162,ORD0039452,PROD0203,Fashion,Men Clothing,Puma,1,7805.0,40,4683.0,4683.0,3233.0,1450.0,30.96,2021-05-09,2021,Delhi,0
ITEM00076163,ORD0039453,PROD0161,Automotive,Tyres,3M,1,3508.0,10,3157.0,3157.0,1613.0,1544.0,48.91,2022-11-24,2022,Andhra Pradesh,0
ITEM00076164,ORD0039453,PROD0496,Sports & Fitness,Gym Equipment,Reebok,2,6576.0,50,3288.0,6576.0,4314.0,2262.0,34.4,2022-11-24,2022,Andhra Pradesh,0
ITEM00076165,ORD0039454,PROD0473,Office Supplies,Printers,Classmate,2,1945.0,50,972.0,1944.0,1192.0,752.0,38.68,2021-04-09,2021,Uttar Pradesh,0
ITEM00076166,ORD0039455,PROD0791,Fashion,Bags & Wallets,Zara,1,2185.0,50,1092.0,1092.0,659.0,433.0,39.65,2023-08-06,2023,Rajasthan,0
ITEM00076167,ORD0039455,PROD0393,Grocery,Beverages,Dabur,1,708.0,25,531.0,531.0,293.0,238.0,44.82,2023-08-06,2023,Rajasthan,0
ITEM00076168,ORD0039456,PROD0446,Books,Children,HarperCollins,1,949.0,25,712.0,712.0,309.0,403.0,56.6,2024-09-01,2024,Kerala,0
ITEM00076169,ORD0039457,PROD0450,Sports & Fitness,Cycling,Decathlon,2,9486.0,50,4743.0,9486.0,5050.0,4436.0,46.76,2020-05-23,2020,Punjab,0
ITEM00076170,ORD0039458,PROD0590,Books,Self-Help,HarperCollins,3,163.0,20,130.0,390.0,204.0,186.0,47.69,2024-07-29,2024,Karnataka,0
ITEM00076171,ORD0039458,PROD0198,Toys & Games,Outdoor,Hasbro,1,4064.0,40,2438.0,2438.0,1107.0,1331.0,54.59,2024-07-29,2024,Karnataka,0
ITEM00076172,ORD0039459,PROD0006,Beauty & Health,Haircare,Biotique,2,3874.0,15,3293.0,6586.0,4500.0,2086.0,31.67,2021-02-03,2021,Delhi,0
ITEM00076173,ORD0039459,PROD0238,Fashion,Women Clothing,Bata,1,1462.0,30,1023.0,1023.0,754.0,269.0,26.3,2021-02-03,2021,Delhi,0
ITEM00076174,ORD0039459,PROD0398,Toys & Games,Educational,Lego,3,2250.0,20,1800.0,5400.0,2751.0,2649.0,49.06,2021-02-03,2021,Delhi,0
ITEM00076175,ORD0039459,PROD0226,Home & Kitchen,Decor,Hawkins,1,25038.0,25,18778.0,18778.0,10892.0,7886.0,42.0,2021-02-03,2021,Delhi,0
ITEM00076176,ORD0039459,PROD0380,Automotive,Car Accessories,Bosch,1,6571.0,10,5914.0,5914.0,3163.0,2751.0,46.52,2021-02-03,2021,Delhi,0
ITEM00076177,ORD0039460,PROD0069,Sports & Fitness,Cricket,Decathlon,2,6564.0,10,5908.0,11816.0,6358.0,5458.0,46.19,2020-08-25,2020,Maharashtra,0
ITEM00076178,ORD0039460,PROD0579,Grocery,Organic,Haldirams,1,1198.0,30,839.0,839.0,463.0,376.0,44.82,2020-08-25,2020,Maharashtra,0
ITEM00076179,ORD0039460,PROD0674,Grocery,Organic,Amul,2,1245.0,30,872.0,1744.0,1080.0,664.0,38.07,2020-08-25,2020,Maharashtra,0
ITEM00076180,ORD0039461,PROD0092,Beauty & Health,Supplements,Himalaya,1,4945.0,35,3214.0,3214.0,2430.0,784.0,24.39,2023-04-05,2023,Tamil Nadu,0
ITEM00076181,ORD0039461,PROD0106,Books,Fiction,Rupa,2,626.0,25,470.0,940.0,526.0,414.0,44.04,2023-04-05,2023,Tamil Nadu,0
ITEM00076182,ORD0039462,PROD0753,Office Supplies,Furniture,Nilkamal,1,7577.0,10,6819.0,6819.0,3131.0,3688.0,54.08,2020-04-22,2020,Punjab,0
ITEM00076183,ORD0039462,PROD0361,Home & Kitchen,Decor,Nilkamal,1,48869.0,10,43982.0,43982.0,26385.0,17597.0,40.01,2020-04-22,2020,Punjab,0
ITEM00076184,ORD0039462,PROD0436,Electronics,Mobile Phones,OnePlus,1,68633.0,10,61770.0,61770.0,31835.0,29935.0,48.46,2020-04-22,2020,Punjab,0
ITEM00076185,ORD0039463,PROD0185,Fashion,Footwear,Puma,1,7945.0,15,6753.0,6753.0,3083.0,3670.0,54.35,2021-10-14,2021,Punjab,0
ITEM00076186,ORD0039463,PROD0554,Fashion,Sunglasses,Fabindia,4,3659.0,45,2012.0,8048.0,5264.0,2784.0,34.59,2021-10-14,2021,Punjab,0
ITEM00076187,ORD0039464,PROD0337,Fashion,Sunglasses,Peter England,2,7199.0,5,6839.0,13678.0,9864.0,3814.0,27.88,2020-07-20,2020,Haryana,0
ITEM00076188,ORD0039465,PROD0625,Toys & Games,Electronic Toys,Mattel,2,3026.0,10,2723.0,5446.0,3086.0,2360.0,43.33,2023-08-13,2023,Delhi,0
ITEM00076189,ORD0039466,PROD0155,Office Supplies,Furniture,Nilkamal,1,3635.0,30,2544.0,2544.0,1432.0,1112.0,43.71,2024-09-12,2024,Telangana,0
ITEM00076190,ORD0039466,PROD0693,Toys & Games,Educational,Funskool,1,4032.0,20,3226.0,3226.0,2042.0,1184.0,36.7,2024-09-12,2024,Telangana,0
ITEM00076191,ORD0039467,PROD0589,Toys & Games,Outdoor,Mattel,1,1753.0,10,1578.0,1578.0,742.0,836.0,52.98,2020-01-29,2020,West Bengal,0
ITEM00076192,ORD0039468,PROD0246,Beauty & Health,Skincare,LOreal,3,3135.0,15,2665.0,7995.0,3360.0,4635.0,57.97,2023-04-28,2023,Uttar Pradesh,0
ITEM00076193,ORD0039468,PROD0467,Beauty & Health,Skincare,LOreal,1,2891.0,5,2746.0,2746.0,1838.0,908.0,33.07,2023-04-28,2023,Uttar Pradesh,0
ITEM00076194,ORD0039468,PROD0162,Beauty & Health,Makeup,Lakme,3,4729.0,10,4256.0,12768.0,8904.0,3864.0,30.26,2023-04-28,2023,Uttar Pradesh,0
ITEM00076195,ORD0039468,PROD0309,Electronics,TV & Monitors,Xiaomi,1,77475.0,45,42611.0,42611.0,22684.0,19927.0,46.76,2023-04-28,2023,Uttar Pradesh,0
ITEM00076196,ORD0039469,PROD0288,Toys & Games,Action Figures,Mattel,1,4488.0,5,4264.0,4264.0,2610.0,1654.0,38.79,2022-04-27,2022,Punjab,0
ITEM00076197,ORD0039470,PROD0798,Beauty & Health,Makeup,Patanjali,2,4794.0,30,3356.0,6712.0,3384.0,3328.0,49.58,2024-07-29,2024,Punjab,0
ITEM00076198,ORD0039471,PROD0013,Electronics,Laptops,Xiaomi,4,38453.0,30,26917.0,107668.0,74648.0,33020.0,30.67,2022-10-15,2022,Maharashtra,1
ITEM00076199,ORD0039472,PROD0560,Home & Kitchen,Furniture,Prestige,2,11803.0,20,9442.0,18884.0,9404.0,9480.0,50.2,2021-10-18,2021,Andhra Pradesh,1
ITEM00076200,ORD0039472,PROD0639,Toys & Games,Action Figures,Funskool,1,5425.0,25,4069.0,4069.0,2058.0,2011.0,49.42,2021-10-18,2021,Andhra Pradesh,1
ITEM00076201,ORD0039473,PROD0486,Electronics,Headphones,Xiaomi,3,57048.0,40,34229.0,102687.0,42930.0,59757.0,58.19,2023-09-02,2023,Karnataka,0
ITEM00076202,ORD0039473,PROD0314,Home & Kitchen,Cleaning,Prestige,1,31401.0,40,18841.0,18841.0,13032.0,5809.0,30.83,2023-09-02,2023,Karnataka,0
ITEM00076203,ORD0039473,PROD0117,Automotive,Bike Accessories,Meguiars,1,18439.0,30,12907.0,12907.0,8876.0,4031.0,31.23,2023-09-02,2023,Karnataka,0
ITEM00076204,ORD0039474,PROD0671,Fashion,Men Clothing,Nike,1,14296.0,40,8578.0,8578.0,5132.0,3446.0,40.17,2022-04-09,2022,Gujarat,1
ITEM00076205,ORD0039475,PROD0333,Home & Kitchen,Storage,Nilkamal,4,642.0,10,578.0,2312.0,1468.0,844.0,36.51,2021-03-23,2021,Tamil Nadu,0
ITEM00076206,ORD0039476,PROD0365,Automotive,Oils & Fluids,Bosch,2,6645.0,15,5648.0,11296.0,6596.0,4700.0,41.61,2023-02-07,2023,West Bengal,0
ITEM00076207,ORD0039476,PROD0574,Electronics,Headphones,Realme,3,49608.0,15,42167.0,126501.0,87972.0,38529.0,30.46,2023-02-07,2023,West Bengal,0
ITEM00076208,ORD0039477,PROD0744,Grocery,Dairy,Amul,1,391.0,20,313.0,313.0,206.0,107.0,34.19,2024-11-03,2024,Delhi,0
ITEM00076209,ORD0039477,PROD0753,Office Supplies,Furniture,Nilkamal,1,7577.0,10,6819.0,6819.0,3131.0,3688.0,54.08,2024-11-03,2024,Delhi,0
ITEM00076210,ORD0039477,PROD0138,Fashion,Men Clothing,Adidas,2,6054.0,25,4540.0,9080.0,5978.0,3102.0,34.16,2024-11-03,2024,Delhi,0
ITEM00076211,ORD0039477,PROD0392,Sports & Fitness,Football,Cosco,1,13314.0,40,7988.0,7988.0,5349.0,2639.0,33.04,2024-11-03,2024,Delhi,0
ITEM00076212,ORD0039478,PROD0679,Sports & Fitness,Football,Decathlon,1,11582.0,50,5791.0,5791.0,2681.0,3110.0,53.7,2020-04-19,2020,Punjab,0
ITEM00076213,ORD0039479,PROD0149,Home & Kitchen,Lighting,Hawkins,1,32514.0,30,22760.0,22760.0,15793.0,6967.0,30.61,2020-04-25,2020,Punjab,0
ITEM00076214,ORD0039480,PROD0102,Electronics,Smart Watches,Boat,2,46166.0,10,41549.0,83098.0,55244.0,27854.0,33.52,2021-11-01,2021,Uttar Pradesh,0
ITEM00076215,ORD0039480,PROD0374,Toys & Games,Electronic Toys,Lego,2,1017.0,25,763.0,1526.0,822.0,704.0,46.13,2021-11-01,2021,Uttar Pradesh,0
ITEM00076216,ORD0039481,PROD0150,Home & Kitchen,Storage,Asian Paints,2,4290.0,50,2145.0,4290.0,2360.0,1930.0,44.99,2024-06-10,2024,Madhya Pradesh,1
ITEM00076217,ORD0039481,PROD0392,Sports & Fitness,Football,Cosco,1,13314.0,40,7988.0,7988.0,5349.0,2639.0,33.04,2024-06-10,2024,Madhya Pradesh,1
ITEM00076218,ORD0039481,PROD0166,Fashion,Jewellery,Nike,1,12307.0,40,7384.0,7384.0,4433.0,2951.0,39.96,2024-06-10,2024,Madhya Pradesh,1
ITEM00076219,ORD0039482,PROD0656,Electronics,Tablets,Samsung,2,81350.0,20,65080.0,130160.0,76048.0,54112.0,41.57,2020-03-19,2020,Karnataka,0
ITEM00076220,ORD0039482,PROD0640,Toys & Games,Board Games,Toyzone,1,3516.0,0,3516.0,3516.0,1849.0,1667.0,47.41,2020-03-19,2020,Karnataka,0
ITEM00076221,ORD0039483,PROD0365,Automotive,Oils & Fluids,Bosch,2,6645.0,10,5980.0,11960.0,6596.0,5364.0,44.85,2022-11-04,2022,Tamil Nadu,0
ITEM00076222,ORD0039483,PROD0568,Fashion,Sunglasses,Bata,1,12288.0,20,9830.0,9830.0,5328.0,4502.0,45.8,2022-11-04,2022,Tamil Nadu,0
ITEM00076223,ORD0039484,PROD0643,Fashion,Women Clothing,Fabindia,1,7577.0,10,6819.0,6819.0,3867.0,2952.0,43.29,2024-10-01,2024,Bihar,1
ITEM00076224,ORD0039485,PROD0481,Beauty & Health,Haircare,Himalaya,1,3951.0,10,3556.0,3556.0,1900.0,1656.0,46.57,2022-02-22,2022,Rajasthan,0
ITEM00076225,ORD0039486,PROD0429,Office Supplies,Storage,Classmate,1,810.0,25,608.0,608.0,382.0,226.0,37.17,2021-03-19,2021,West Bengal,0
ITEM00076226,ORD0039487,PROD0147,Beauty & Health,Makeup,Biotique,1,3811.0,10,3430.0,3430.0,1667.0,1763.0,51.4,2023-05-09,2023,Gujarat,0
ITEM00076227,ORD0039487,PROD0393,Grocery,Beverages,Dabur,2,708.0,25,531.0,1062.0,586.0,476.0,44.82,2023-05-09,2023,Gujarat,0
ITEM00076228,ORD0039487,PROD0426,Home & Kitchen,Decor,Prestige,2,42554.0,15,36171.0,72342.0,31954.0,40388.0,55.83,2023-05-09,2023,Gujarat,0
ITEM00076229,ORD0039488,PROD0271,Toys & Games,Action Figures,Lego,1,5250.0,10,4725.0,4725.0,2543.0,2182.0,46.18,2021-11-02,2021,Kerala,0
ITEM00076230,ORD0039489,PROD0763,Office Supplies,Printers,Classmate,2,7551.0,40,4531.0,9062.0,6344.0,2718.0,29.99,2024-06-14,2024,Madhya Pradesh,0
ITEM00076231,ORD0039489,PROD0567,Office Supplies,Printers,Classmate,2,359.0,10,323.0,646.0,414.0,232.0,35.91,2024-06-14,2024,Madhya Pradesh,0
ITEM00076232,ORD0039490,PROD0182,Grocery,Beverages,Amul,1,794.0,40,476.0,476.0,224.0,252.0,52.94,2024-12-02,2024,Bihar,0
ITEM00076233,ORD0039490,PROD0505,Fashion,Women Clothing,Peter England,1,5648.0,5,5366.0,5366.0,3496.0,1870.0,34.85,2024-12-02,2024,Bihar,0
ITEM00076234,ORD0039491,PROD0296,Toys & Games,Board Games,Toyzone,2,4477.0,50,2238.0,4476.0,2368.0,2108.0,47.1,2023-11-06,2023,Madhya Pradesh,0
ITEM00076235,ORD0039492,PROD0651,Sports & Fitness,Yoga,Nivia,1,21407.0,30,14985.0,14985.0,9940.0,5045.0,33.67,2022-11-22,2022,Punjab,1
ITEM00076236,ORD0039493,PROD0532,Beauty & Health,Makeup,Patanjali,1,3306.0,15,2810.0,2810.0,1395.0,1415.0,50.36,2024-07-25,2024,Maharashtra,0
ITEM00076237,ORD0039494,PROD0225,Electronics,Cameras,Realme,1,93283.0,15,79291.0,79291.0,50196.0,29095.0,36.69,2023-05-07,2023,Kerala,0
ITEM00076238,ORD0039494,PROD0092,Beauty & Health,Supplements,Himalaya,1,4945.0,25,3709.0,3709.0,2430.0,1279.0,34.48,2023-05-07,2023,Kerala,0
ITEM00076239,ORD0039494,PROD0309,Electronics,TV & Monitors,Xiaomi,2,77475.0,50,38738.0,77476.0,45368.0,32108.0,41.44,2023-05-07,2023,Kerala,0
ITEM00076240,ORD0039494,PROD0712,Home & Kitchen,Storage,Godrej,1,24511.0,35,15932.0,15932.0,8310.0,7622.0,47.84,2023-05-07,2023,Kerala,0
ITEM00076241,ORD0039495,PROD0676,Grocery,Snacks,Aashirvaad,1,1495.0,20,1196.0,1196.0,749.0,447.0,37.37,2021-10-29,2021,Telangana,1
ITEM00076242,ORD0039495,PROD0205,Toys & Games,Outdoor,Funskool,2,5796.0,30,4057.0,8114.0,5072.0,3042.0,37.49,2021-10-29,2021,Telangana,1
ITEM00076243,ORD0039495,PROD0164,Beauty & Health,Skincare,Biotique,2,3442.0,30,2409.0,4818.0,3282.0,1536.0,31.88,2021-10-29,2021,Telangana,1
ITEM00076244,ORD0039495,PROD0235,Toys & Games,Electronic Toys,Mattel,1,3963.0,15,3369.0,3369.0,1999.0,1370.0,40.66,2021-10-29,2021,Telangana,1
ITEM00076245,ORD0039495,PROD0451,Beauty & Health,Makeup,Patanjali,1,526.0,55,237.0,237.0,109.0,128.0,54.01,2021-10-29,2021,Telangana,1
ITEM00076246,ORD0039496,PROD0730,Grocery,Beverages,Aashirvaad,1,696.0,10,626.0,626.0,405.0,221.0,35.3,2023-02-14,2023,Gujarat,1
ITEM00076247,ORD0039496,PROD0676,Grocery,Snacks,Aashirvaad,1,1495.0,30,1046.0,1046.0,749.0,297.0,28.39,2023-02-14,2023,Gujarat,1
ITEM00076248,ORD0039497,PROD0677,Toys & Games,Outdoor,Mattel,1,2633.0,5,2501.0,2501.0,1045.0,1456.0,58.22,2023-08-06,2023,Karnataka,0
ITEM00076249,ORD0039498,PROD0738,Beauty & Health,Supplements,Biotique,1,2637.0,0,2637.0,2637.0,1749.0,888.0,33.67,2020-03-18,2020,Andhra Pradesh,0
ITEM00076250,ORD0039499,PROD0719,Books,Business,HarperCollins,1,1956.0,30,1369.0,1369.0,734.0,635.0,46.38,2020-07-25,2020,Karnataka,0
ITEM00076251,ORD0039500,PROD0145,Sports & Fitness,Swimming,Reebok,1,10636.0,15,9041.0,9041.0,4810.0,4231.0,46.8,2024-09-23,2024,West Bengal,0
ITEM00076252,ORD0039501,PROD0479,Home & Kitchen,Cleaning,Asian Paints,1,11749.0,30,8224.0,8224.0,4399.0,3825.0,46.51,2024-08-14,2024,Tamil Nadu,0
ITEM00076253,ORD0039502,PROD0173,Automotive,Bike Accessories,3M,1,1173.0,0,1173.0,1173.0,587.0,586.0,49.96,2022-05-20,2022,Kerala,0
ITEM00076254,ORD0039502,PROD0709,Electronics,Laptops,Realme,1,129023.0,10,116121.0,116121.0,71413.0,44708.0,38.5,2022-05-20,2022,Kerala,0
ITEM00076255,ORD0039503,PROD0775,Home & Kitchen,Cookware,Godrej,3,26332.0,15,22382.0,67146.0,36318.0,30828.0,45.91,2023-05-16,2023,Maharashtra,0
ITEM00076256,ORD0039504,PROD0429,Office Supplies,Storage,Classmate,2,810.0,25,608.0,1216.0,764.0,452.0,37.17,2023-06-27,2023,Maharashtra,0
ITEM00076257,ORD0039504,PROD0749,Fashion,Sunglasses,Peter England,1,10888.0,55,4900.0,4900.0,3552.0,1348.0,27.51,2023-06-27,2023,Maharashtra,0
ITEM00076258,ORD0039504,PROD0170,Grocery,Dairy,Britannia,3,1089.0,10,980.0,2940.0,1794.0,1146.0,38.98,2023-06-27,2023,Maharashtra,0
ITEM00076259,ORD0039505,PROD0556,Toys & Games,Board Games,Fisher-Price,1,2749.0,30,1924.0,1924.0,1331.0,593.0,30.82,2020-10-05,2020,Andhra Pradesh,0
ITEM00076260,ORD0039505,PROD0358,Office Supplies,Furniture,Nilkamal,1,4529.0,10,4076.0,4076.0,2755.0,1321.0,32.41,2020-10-05,2020,Andhra Pradesh,0
ITEM00076261,ORD0039505,PROD0633,Toys & Games,Board Games,Toyzone,1,3956.0,30,2769.0,2769.0,1638.0,1131.0,40.85,2020-10-05,2020,Andhra Pradesh,0
ITEM00076262,ORD0039506,PROD0492,Books,Self-Help,Rupa,3,1615.0,25,1211.0,3633.0,1722.0,1911.0,52.6,2022-09-03,2022,Andhra Pradesh,0
ITEM00076263,ORD0039507,PROD0327,Toys & Games,Electronic Toys,Funskool,1,2473.0,30,1731.0,1731.0,796.0,935.0,54.02,2024-03-18,2024,West Bengal,0
ITEM00076264,ORD0039507,PROD0559,Electronics,Smart Watches,Boat,1,8546.0,40,5128.0,5128.0,2235.0,2893.0,56.42,2024-03-18,2024,West Bengal,0
ITEM00076265,ORD0039508,PROD0408,Sports & Fitness,Cycling,Decathlon,2,9362.0,10,8426.0,16852.0,9632.0,7220.0,42.84,2021-02-25,2021,Kerala,0
ITEM00076266,ORD0039508,PROD0597,Books,Self-Help,S.Chand,2,784.0,20,627.0,1254.0,564.0,690.0,55.02,2021-02-25,2021,Kerala,0
ITEM00076267,ORD0039509,PROD0615,Toys & Games,Educational,Mattel,4,6273.0,35,4077.0,16308.0,9144.0,7164.0,43.93,2023-06-22,2023,Rajasthan,0
ITEM00076268,ORD0039509,PROD0101,Automotive,Car Accessories,3M,1,14889.0,5,14145.0,14145.0,7065.0,7080.0,50.05,2023-06-22,2023,Rajasthan,0
ITEM00076269,ORD0039510,PROD0072,Electronics,Smart Watches,Realme,1,146421.0,50,73210.0,73210.0,32324.0,40886.0,55.85,2021-07-30,2021,Uttar Pradesh,0
ITEM00076270,ORD0039510,PROD0692,Office Supplies,Storage,Godrej,2,2947.0,30,2063.0,4126.0,2542.0,1584.0,38.39,2021-07-30,2021,Uttar Pradesh,0
ITEM00076271,ORD0039510,PROD0548,Automotive,Bike Accessories,CEAT,1,18837.0,50,9418.0,9418.0,6204.0,3214.0,34.13,2021-07-30,2021,Uttar Pradesh,0
ITEM00076272,ORD0039510,PROD0045,Grocery,Organic,Nestle,1,1620.0,0,1620.0,1620.0,776.0,844.0,52.1,2021-07-30,2021,Uttar Pradesh,0
ITEM00076273,ORD0039511,PROD0693,Toys & Games,Educational,Funskool,3,4032.0,25,3024.0,9072.0,6126.0,2946.0,32.47,2023-05-27,2023,Haryana,0
ITEM00076274,ORD0039512,PROD0163,Beauty & Health,Medical Devices,Himalaya,1,3530.0,25,2648.0,2648.0,1313.0,1335.0,50.42,2023-07-09,2023,Bihar,0
ITEM00076275,ORD0039513,PROD0598,Automotive,Tools,3M,1,4915.0,25,3686.0,3686.0,1640.0,2046.0,55.51,2023-08-15,2023,Telangana,1
ITEM00076276,ORD0039514,PROD0122,Sports & Fitness,Cycling,Nivia,2,24732.0,40,14839.0,29678.0,19992.0,9686.0,32.64,2023-09-02,2023,Andhra Pradesh,0
ITEM00076277,ORD0039514,PROD0490,Sports & Fitness,Swimming,Nivia,1,26247.0,5,24935.0,24935.0,16815.0,8120.0,32.56,2023-09-02,2023,Andhra Pradesh,0
ITEM00076278,ORD0039514,PROD0134,Beauty & Health,Medical Devices,Lakme,1,4037.0,55,1817.0,1817.0,811.0,1006.0,55.37,2023-09-02,2023,Andhra Pradesh,0
ITEM00076279,ORD0039514,PROD0179,Grocery,Beverages,Britannia,1,876.0,25,657.0,657.0,433.0,224.0,34.09,2023-09-02,2023,Andhra Pradesh,0
ITEM00076280,ORD0039515,PROD0774,Home & Kitchen,Cleaning,Philips,4,28708.0,25,21531.0,86124.0,51220.0,34904.0,40.53,2023-04-11,2023,Bihar,0
ITEM00076281,ORD0039516,PROD0375,Sports & Fitness,Cricket,SG,3,6351.0,55,2858.0,8574.0,4893.0,3681.0,42.93,2020-12-11,2020,Punjab,0
ITEM00076282,ORD0039517,PROD0703,Electronics,TV & Monitors,Apple,1,16324.0,20,13059.0,13059.0,7575.0,5484.0,41.99,2023-03-04,2023,Kerala,1
ITEM00076283,ORD0039517,PROD0163,Beauty & Health,Medical Devices,Himalaya,1,3530.0,15,3000.0,3000.0,1313.0,1687.0,56.23,2023-03-04,2023,Kerala,1
ITEM00076284,ORD0039517,PROD0621,Fashion,Women Clothing,Puma,1,5801.0,15,4931.0,4931.0,2413.0,2518.0,51.06,2023-03-04,2023,Kerala,1
ITEM00076285,ORD0039517,PROD0238,Fashion,Women Clothing,Bata,1,1462.0,25,1096.0,1096.0,754.0,342.0,31.2,2023-03-04,2023,Kerala,1
ITEM00076286,ORD0039518,PROD0439,Fashion,Women Clothing,H&M,1,7939.0,30,5557.0,5557.0,3524.0,2033.0,36.58,2021-12-06,2021,Telangana,0
ITEM00076287,ORD0039518,PROD0474,Automotive,Tyres,Bosch,1,7485.0,25,5614.0,5614.0,3117.0,2497.0,44.48,2021-12-06,2021,Telangana,0
ITEM00076288,ORD0039519,PROD0021,Beauty & Health,Supplements,Mamaearth,1,4040.0,10,3636.0,3636.0,2352.0,1284.0,35.31,2023-03-31,2023,Tamil Nadu,1
ITEM00076289,ORD0039520,PROD0569,Office Supplies,Furniture,HP,1,3599.0,50,1800.0,1800.0,930.0,870.0,48.33,2022-04-02,2022,Karnataka,0
ITEM00076290,ORD0039521,PROD0326,Automotive,Car Accessories,Meguiars,2,13004.0,50,6502.0,13004.0,7752.0,5252.0,40.39,2022-12-27,2022,Karnataka,0
ITEM00076291,ORD0039521,PROD0664,Home & Kitchen,Lighting,Asian Paints,1,16627.0,15,14133.0,14133.0,8792.0,5341.0,37.79,2022-12-27,2022,Karnataka,0
ITEM00076292,ORD0039521,PROD0200,Fashion,Footwear,H&M,1,1603.0,30,1122.0,1122.0,627.0,495.0,44.12,2022-12-27,2022,Karnataka,0
ITEM00076293,ORD0039521,PROD0400,Books,Fiction,Penguin,2,1457.0,15,1238.0,2476.0,1158.0,1318.0,53.23,2022-12-27,2022,Karnataka,0
ITEM00076294,ORD0039521,PROD0673,Electronics,Tablets,Boat,1,46741.0,10,42067.0,42067.0,19192.0,22875.0,54.38,2022-12-27,2022,Karnataka,0
ITEM00076295,ORD0039522,PROD0651,Sports & Fitness,Yoga,Nivia,2,21407.0,30,14985.0,29970.0,19880.0,10090.0,33.67,2024-02-26,2024,Telangana,0
ITEM00076296,ORD0039522,PROD0355,Fashion,Jewellery,Bata,1,8593.0,5,8163.0,8163.0,5660.0,2503.0,30.66,2024-02-26,2024,Telangana,0
