product_id,product_name,category,subcategory,brand,mrp,selling_price,discount_pct,cost_price,weight_kg,rating,review_count,stock_quantity,is_active,launch_date,supplier_id
PROD0535,Cosco Cycling 552,Sports & Fitness,Cycling,Cosco,27951.0,26553.0,5,14390.0,14.32,4.0,770,119,1,2022-07-08,SUP015
PROD0536,Amul Spices 500,Grocery,Spices,Amul,325.0,292.0,10,176.0,6.67,2.7,2790,273,1,2022-03-31,SUP021
PROD0537,HarperCollins Children 600,Books,Children,HarperCollins,507.0,431.0,15,231.0,5.1,2.7,3220,374,1,2018-06-08,SUP042
PROD0538,Scholastic Academic 483,Books,Academic,Scholastic,1941.0,1456.0,25,910.0,13.06,4.6,905,99,1,2022-06-08,SUP008
PROD0539,Nilkamal Cookware 664,Home & Kitchen,Cookware,Nilkamal,8343.0,7926.0,5,4581.0,5.73,2.7,1663,400,1,2021-11-02,SUP024
PROD0540,Canon Whiteboards 693,Office Supplies,Whiteboards,Canon,4125.0,2475.0,40,1456.0,6.72,3.2,2357,484,1,2022-04-14,SUP009
PROD0541,Nilkamal Printers 661,Office Supplies,Printers,Nilkamal,3095.0,2631.0,15,1661.0,4.78,4.3,4648,414,1,2022-02-23,SUP023
PROD0542,Philips Furniture 576,Home & Kitchen,Furniture,Philips,37306.0,29845.0,20,13432.0,13.16,4.2,929,483,1,2019-01-11,SUP005
PROD0543,CEAT Tools 297,Automotive,Tools,CEAT,4763.0,4049.0,15,1627.0,10.12,4.2,4542,234,1,2018-09-25,SUP033
PROD0544,Patanjali Skincare 727,Beauty & Health,Skincare,Patanjali,524.0,419.0,20,204.0,4.01,3.8,1024,291,1,2019-06-08,SUP047
PROD0545,OnePlus TV & Monitors 432,Electronics,TV & Monitors,OnePlus,128338.0,89837.0,30,59164.0,8.17,3.5,1952,269,1,2022-06-06,SUP016
PROD0546,Nivia Football 594,Sports & Fitness,Football,Nivia,4957.0,2974.0,40,1263.0,2.06,4.1,3157,338,1,2020-06-30,SUP022
PROD0547,Dabur Dairy 174,Grocery,Dairy,Dabur,389.0,350.0,10,238.0,6.31,3.9,4326,70,1,2022-11-04,SUP007
PROD0548,CEAT Bike Accessories 831,Automotive,Bike Accessories,CEAT,18837.0,9418.0,50,6204.0,7.16,3.6,3084,16,1,2021-10-22,SUP049
PROD0549,Prestige Decor 981,Home & Kitchen,Decor,Prestige,19683.0,18699.0,5,10800.0,6.73,2.7,392,65,1,2021-01-03,SUP041
PROD0550,Nilkamal Cleaning 489,Home & Kitchen,Cleaning,Nilkamal,39425.0,27598.0,30,19264.0,0.92,3.2,3701,345,1,2021-05-30,SUP022
PROD0551,Puma Sunglasses 651,Fashion,Sunglasses,Puma,1031.0,1031.0,0,538.0,12.74,4.0,1078,491,1,2020-06-30,SUP026
PROD0552,Patanjali Skincare 478,Beauty & Health,Skincare,Patanjali,1078.0,808.0,25,412.0,4.65,4.6,4729,324,1,2022-11-06,SUP046
PROD0553,Nestle Beverages 453,Grocery,Beverages,Nestle,1223.0,1162.0,5,777.0,7.64,4.7,2893,152,1,2022-06-01,SUP015
PROD0554,Fabindia Sunglasses 707,Fashion,Sunglasses,Fabindia,3659.0,2195.0,40,1316.0,0.62,2.8,4102,33,1,2018-09-04,SUP046
PROD0555,Samsung Laptops 922,Electronics,Laptops,Samsung,132139.0,105711.0,20,63421.0,13.8,3.2,1172,322,0,2020-10-19,SUP006
PROD0556,Fisher-Price Board Games 641,Toys & Games,Board Games,Fisher-Price,2749.0,1924.0,30,1331.0,13.41,2.7,465,170,1,2021-01-29,SUP041
PROD0557,Canon Storage 923,Office Supplies,Storage,Canon,2685.0,2282.0,15,1041.0,13.76,4.3,4179,130,1,2018-08-13,SUP033
PROD0558,Reebok Swimming 205,Sports & Fitness,Swimming,Reebok,14488.0,7244.0,50,3122.0,13.72,4.2,1892,162,1,2022-06-22,SUP050
PROD0559,Boat Smart Watches 992,Electronics,Smart Watches,Boat,8546.0,5128.0,40,2235.0,12.01,4.3,3054,461,1,2020-01-29,SUP023
PROD0560,Prestige Furniture 293,Home & Kitchen,Furniture,Prestige,11803.0,10033.0,15,4702.0,0.15,4.6,1015,150,1,2019-11-27,SUP029
PROD0561,S.Chand Academic 472,Books,Academic,S.Chand,1621.0,1378.0,15,855.0,14.9,3.8,900,71,1,2020-01-20,SUP050
PROD0562,Boat TV & Monitors 755,Electronics,TV & Monitors,Boat,63338.0,38003.0,40,17702.0,5.3,4.3,3841,222,1,2020-06-01,SUP050
PROD0563,Nilkamal Cleaning 869,Home & Kitchen,Cleaning,Nilkamal,3186.0,2867.0,10,1304.0,11.61,4.5,3675,307,1,2018-10-03,SUP040
PROD0564,Nilkamal Furniture 800,Office Supplies,Furniture,Nilkamal,8352.0,7517.0,10,4418.0,0.35,3.9,33,221,0,2019-08-11,SUP045
PROD0565,Patanjali Supplements 984,Beauty & Health,Supplements,Patanjali,669.0,569.0,15,264.0,4.68,2.6,3925,22,1,2021-10-06,SUP035
PROD0566,Yonex Cricket 454,Sports & Fitness,Cricket,Yonex,6431.0,5145.0,20,2583.0,5.13,4.1,2579,285,1,2019-08-12,SUP031
PROD0567,Classmate Printers 798,Office Supplies,Printers,Classmate,359.0,341.0,5,207.0,2.0,4.8,636,384,1,2022-08-24,SUP003
PROD0568,Bata Sunglasses 767,Fashion,Sunglasses,Bata,12288.0,11059.0,10,5328.0,1.14,3.0,1470,377,1,2022-10-02,SUP047
PROD0569,HP Furniture 127,Office Supplies,Furniture,HP,3599.0,1800.0,50,930.0,7.43,2.6,2550,391,1,2021-12-08,SUP013
PROD0570,S.Chand Non-Fiction 766,Books,Non-Fiction,S.Chand,1313.0,1313.0,0,662.0,5.31,4.3,3020,190,1,2021-01-24,SUP042
PROD0571,Amul Spices 736,Grocery,Spices,Amul,1435.0,1004.0,30,489.0,12.33,3.5,870,73,1,2019-11-23,SUP005
PROD0572,Godrej Furniture 159,Office Supplies,Furniture,Godrej,5687.0,5118.0,10,2189.0,1.38,4.3,4399,279,1,2020-09-21,SUP028
PROD0573,SG Gym Equipment 550,Sports & Fitness,Gym Equipment,SG,20015.0,14010.0,30,7367.0,10.42,3.4,1917,395,1,2019-11-10,SUP005
PROD0574,Realme Headphones 347,Electronics,Headphones,Realme,49608.0,42167.0,15,29324.0,2.11,4.7,1196,14,1,2021-12-03,SUP042
PROD0575,Bata Bags & Wallets 682,Fashion,Bags & Wallets,Bata,1283.0,642.0,50,278.0,6.28,3.6,166,154,1,2019-11-24,SUP025
PROD0576,Fabindia Bags & Wallets 545,Fashion,Bags & Wallets,Fabindia,12036.0,12036.0,0,6952.0,9.61,3.8,1673,220,1,2018-06-24,SUP022
PROD0577,Godrej Stationery 791,Office Supplies,Stationery,Godrej,9914.0,6940.0,30,3185.0,3.02,3.6,3148,299,1,2019-10-18,SUP017
PROD0578,Adidas Sunglasses 397,Fashion,Sunglasses,Adidas,7245.0,7245.0,0,3596.0,14.39,2.7,166,232,1,2018-04-18,SUP021
PROD0579,Haldirams Organic 768,Grocery,Organic,Haldirams,1198.0,898.0,25,463.0,1.85,4.3,3322,149,1,2022-07-18,SUP037
PROD0580,Nike Women Clothing 313,Fashion,Women Clothing,Nike,9455.0,6618.0,30,3502.0,8.02,3.7,3943,214,0,2021-06-04,SUP001
PROD0581,Nestle Staples 673,Grocery,Staples,Nestle,786.0,707.0,10,450.0,3.65,2.9,966,117,1,2019-02-07,SUP023
PROD0582,LOreal Skincare 928,Beauty & Health,Skincare,LOreal,3074.0,2459.0,20,1203.0,1.36,3.2,2506,356,1,2018-09-06,SUP023
PROD0583,3M Bike Accessories 643,Automotive,Bike Accessories,3M,19524.0,18548.0,5,10908.0,0.89,2.7,754,261,1,2021-06-07,SUP030
PROD0584,Toyzone Action Figures 723,Toys & Games,Action Figures,Toyzone,3535.0,2651.0,25,1741.0,3.66,3.9,1008,360,1,2022-01-01,SUP046
PROD0585,SG Gym Equipment 503,Sports & Fitness,Gym Equipment,SG,11634.0,5817.0,50,3268.0,2.33,3.7,3937,411,1,2020-10-10,SUP005
PROD0586,Funskool Outdoor 403,Toys & Games,Outdoor,Funskool,4486.0,3589.0,20,2153.0,9.33,2.8,2519,102,1,2020-01-27,SUP018
PROD0587,Himalaya Skincare 147,Beauty & Health,Skincare,Himalaya,2949.0,2802.0,5,1131.0,12.43,3.4,1978,264,1,2019-02-16,SUP017
PROD0588,Nestle Snacks 499,Grocery,Snacks,Nestle,155.0,116.0,25,61.0,11.32,4.5,4440,195,1,2021-09-16,SUP003
PROD0589,Mattel Outdoor 579,Toys & Games,Outdoor,Mattel,1753.0,1753.0,0,742.0,7.08,4.1,1354,180,1,2022-03-10,SUP024
PROD0590,HarperCollins Self-Help 521,Books,Self-Help,HarperCollins,163.0,147.0,10,68.0,13.76,3.2,4030,5,1,2018-12-01,SUP018
PROD0591,Nestle Organic 341,Grocery,Organic,Nestle,1112.0,834.0,25,511.0,4.39,2.6,3053,460,1,2020-03-12,SUP016
PROD0592,Cosco Cricket 672,Sports & Fitness,Cricket,Cosco,4219.0,3797.0,10,1657.0,13.02,2.6,722,185,1,2020-12-01,SUP008
PROD0593,Prestige Furniture 155,Home & Kitchen,Furniture,Prestige,11537.0,10383.0,10,5730.0,8.83,4.9,2078,364,1,2018-10-11,SUP023
PROD0594,Oxford Children 760,Books,Children,Oxford,278.0,139.0,50,63.0,6.78,3.1,1682,445,1,2021-04-06,SUP036
PROD0595,3M Tools 633,Automotive,Tools,3M,6074.0,4556.0,25,2457.0,12.27,3.7,3196,270,1,2018-10-24,SUP030
PROD0596,S.Chand Children 338,Books,Children,S.Chand,1230.0,615.0,50,333.0,4.12,3.7,4358,223,1,2018-12-19,SUP042
PROD0597,S.Chand Self-Help 419,Books,Self-Help,S.Chand,784.0,706.0,10,282.0,10.16,4.0,2522,435,1,2020-03-24,SUP022
PROD0598,3M Tools 621,Automotive,Tools,3M,4915.0,3686.0,25,1640.0,12.05,3.3,2959,135,1,2018-10-13,SUP008
PROD0599,Godrej Lighting 546,Home & Kitchen,Lighting,Godrej,16530.0,14050.0,15,7011.0,11.08,4.7,1481,316,1,2021-04-02,SUP044
PROD0600,Himalaya Skincare 751,Beauty & Health,Skincare,Himalaya,4266.0,2560.0,40,1411.0,11.27,3.7,1569,137,1,2020-03-05,SUP019
PROD0601,Oxford Fiction 615,Books,Fiction,Oxford,1406.0,1125.0,20,506.0,14.46,3.5,4940,43,1,2018-10-07,SUP026
PROD0602,Canon Storage 784,Office Supplies,Storage,Canon,5190.0,4152.0,20,2779.0,6.81,3.4,4362,209,1,2018-08-09,SUP022
PROD0603,Patanjali Haircare 566,Beauty & Health,Haircare,Patanjali,867.0,520.0,40,350.0,6.49,4.0,891,24,0,2021-06-24,SUP046
PROD0604,Cosco Swimming 909,Sports & Fitness,Swimming,Cosco,28714.0,22971.0,20,9710.0,11.37,4.3,1985,383,1,2018-06-29,SUP012
PROD0605,SG Yoga 954,Sports & Fitness,Yoga,SG,29976.0,29976.0,0,12642.0,14.24,4.0,4503,159,1,2021-02-20,SUP035
PROD0606,Funskool Board Games 262,Toys & Games,Board Games,Funskool,5478.0,4382.0,20,2948.0,4.6,3.0,745,75,1,2021-05-08,SUP040
PROD0607,Scholastic Children 388,Books,Children,Scholastic,295.0,280.0,5,174.0,8.4,3.3,3331,358,1,2020-09-26,SUP032
PROD0608,Nestle Snacks 632,Grocery,Snacks,Nestle,1031.0,876.0,15,397.0,6.33,4.1,496,15,1,2020-05-04,SUP049
PROD0609,Peter England Jewellery 911,Fashion,Jewellery,Peter England,2541.0,1906.0,25,780.0,2.99,4.8,1159,420,1,2018-06-08,SUP046
PROD0610,Mattel Action Figures 599,Toys & Games,Action Figures,Mattel,3787.0,3598.0,5,1561.0,10.22,2.8,2329,274,1,2018-11-12,SUP019
PROD0611,Nilkamal Printers 536,Office Supplies,Printers,Nilkamal,6667.0,5334.0,20,3006.0,0.98,4.9,290,476,1,2020-10-23,SUP035
PROD0612,Amul Snacks 374,Grocery,Snacks,Amul,292.0,277.0,5,136.0,9.61,3.7,1498,411,0,2019-04-28,SUP035
PROD0613,Nestle Snacks 968,Grocery,Snacks,Nestle,381.0,229.0,40,144.0,0.22,3.8,4622,391,1,2019-07-26,SUP033
PROD0614,CEAT Car Accessories 992,Automotive,Car Accessories,CEAT,11951.0,11353.0,5,4796.0,8.28,4.1,716,9,1,2019-10-23,SUP046
PROD0615,Mattel Educational 937,Toys & Games,Educational,Mattel,6273.0,4705.0,25,2286.0,14.47,4.5,671,120,1,2018-12-07,SUP001
PROD0616,CEAT Bike Accessories 884,Automotive,Bike Accessories,CEAT,14585.0,11668.0,20,7405.0,12.31,3.8,2958,56,1,2019-01-29,SUP016
PROD0617,LOreal Supplements 903,Beauty & Health,Supplements,LOreal,4480.0,4256.0,5,2085.0,9.56,4.8,1462,61,1,2019-10-27,SUP045
PROD0618,Penguin Non-Fiction 206,Books,Non-Fiction,Penguin,1109.0,998.0,10,600.0,0.61,3.0,146,119,1,2019-06-22,SUP028
PROD0619,Bata Sunglasses 670,Fashion,Sunglasses,Bata,13300.0,10640.0,20,5489.0,5.59,2.6,879,260,1,2020-05-24,SUP012
PROD0620,Scholastic Fiction 337,Books,Fiction,Scholastic,1637.0,1391.0,15,653.0,0.65,4.7,368,243,1,2022-10-09,SUP017
PROD0621,Puma Women Clothing 334,Fashion,Women Clothing,Puma,5801.0,4931.0,15,2413.0,2.05,2.8,4703,98,1,2019-05-27,SUP017
PROD0622,Lego Educational 706,Toys & Games,Educational,Lego,1950.0,1365.0,30,697.0,3.8,3.7,2020,154,1,2018-07-06,SUP029
PROD0623,Godrej Furniture 155,Office Supplies,Furniture,Godrej,4323.0,3675.0,15,1620.0,8.88,4.1,1878,282,1,2018-06-06,SUP014
PROD0624,Scholastic Academic 355,Books,Academic,Scholastic,939.0,657.0,30,386.0,1.87,4.9,486,79,1,2021-10-06,SUP038
PROD0625,Mattel Electronic Toys 166,Toys & Games,Electronic Toys,Mattel,3026.0,2723.0,10,1543.0,14.12,3.3,384,223,1,2018-01-04,SUP017
PROD0626,Yonex Swimming 188,Sports & Fitness,Swimming,Yonex,20840.0,15630.0,25,9289.0,10.63,4.8,2966,495,1,2022-02-07,SUP031
PROD0627,Xiaomi Mobile Phones 278,Electronics,Mobile Phones,Xiaomi,55069.0,49562.0,10,24397.0,14.0,4.6,269,341,1,2020-09-02,SUP013
PROD0628,Amul Dairy 330,Grocery,Dairy,Amul,1366.0,956.0,30,606.0,3.86,4.5,3466,103,1,2018-05-15,SUP004
PROD0629,Oxford Fiction 800,Books,Fiction,Oxford,1754.0,1403.0,20,860.0,14.52,3.0,1585,222,0,2020-09-23,SUP024
PROD0630,Fabindia Footwear 324,Fashion,Footwear,Fabindia,1693.0,1524.0,10,880.0,6.45,3.1,647,433,1,2021-05-27,SUP036
PROD0631,Patanjali Skincare 646,Beauty & Health,Skincare,Patanjali,1921.0,1345.0,30,806.0,10.49,3.3,3256,249,1,2019-10-06,SUP028
PROD0632,Himalaya Skincare 994,Beauty & Health,Skincare,Himalaya,3374.0,3374.0,0,1768.0,9.82,3.3,3472,114,1,2019-10-05,SUP012
PROD0633,Toyzone Board Games 805,Toys & Games,Board Games,Toyzone,3956.0,2769.0,30,1638.0,2.25,4.7,3208,182,1,2019-02-24,SUP030
PROD0634,Rupa Non-Fiction 573,Books,Non-Fiction,Rupa,1162.0,872.0,25,492.0,2.2,4.5,2088,266,1,2021-04-01,SUP010
PROD0635,Boat Tablets 322,Electronics,Tablets,Boat,117615.0,94092.0,20,61267.0,12.95,4.9,3897,204,1,2018-10-21,SUP004
PROD0636,OnePlus Headphones 309,Electronics,Headphones,OnePlus,79902.0,39951.0,50,23646.0,10.36,4.8,4233,164,1,2018-04-26,SUP006
PROD0637,Biotique Skincare 209,Beauty & Health,Skincare,Biotique,1280.0,1152.0,10,713.0,11.1,4.8,1762,94,1,2019-08-21,SUP019
PROD0638,Apple Cameras 911,Electronics,Cameras,Apple,79464.0,75491.0,5,40673.0,0.29,3.3,4200,208,1,2022-01-23,SUP027
PROD0639,Funskool Action Figures 658,Toys & Games,Action Figures,Funskool,5425.0,4069.0,25,2058.0,14.61,4.5,956,119,1,2018-12-30,SUP035
PROD0640,Toyzone Board Games 713,Toys & Games,Board Games,Toyzone,3516.0,3516.0,0,1849.0,0.77,3.8,3495,177,1,2021-11-13,SUP025
PROD0641,S.Chand Children 835,Books,Children,S.Chand,709.0,354.0,50,172.0,1.09,4.7,4381,475,1,2020-09-19,SUP037
PROD0642,Bosch Car Accessories 549,Automotive,Car Accessories,Bosch,13846.0,13846.0,0,9621.0,9.72,3.9,1169,254,1,2019-10-22,SUP015
PROD0643,Fabindia Women Clothing 690,Fashion,Women Clothing,Fabindia,7577.0,7577.0,0,3867.0,10.11,2.7,933,338,1,2019-10-26,SUP001
PROD0644,LOreal Haircare 473,Beauty & Health,Haircare,LOreal,2528.0,1896.0,25,857.0,12.0,4.3,919,23,1,2018-06-25,SUP022
PROD0645,Xiaomi Cameras 270,Electronics,Cameras,Xiaomi,126424.0,94818.0,25,41084.0,14.95,4.5,453,118,1,2018-04-15,SUP015
PROD0646,Yonex Cycling 297,Sports & Fitness,Cycling,Yonex,22876.0,16013.0,30,7089.0,2.55,4.1,925,118,1,2022-05-15,SUP035
PROD0647,Canon Furniture 205,Office Supplies,Furniture,Canon,9137.0,8680.0,5,6025.0,5.43,3.5,657,24,1,2021-04-20,SUP011
PROD0648,Fabindia Bags & Wallets 977,Fashion,Bags & Wallets,Fabindia,6663.0,3332.0,50,1514.0,7.72,3.5,806,462,1,2018-12-27,SUP027
PROD0649,Bosch Oils & Fluids 789,Automotive,Oils & Fluids,Bosch,16296.0,13852.0,15,6171.0,4.78,4.6,105,316,1,2022-07-27,SUP042
PROD0650,HarperCollins Fiction 158,Books,Fiction,HarperCollins,745.0,372.0,50,230.0,2.71,4.4,2965,295,1,2022-07-30,SUP041
PROD0651,Nivia Yoga 406,Sports & Fitness,Yoga,Nivia,21407.0,14985.0,30,9940.0,13.72,4.1,4208,19,1,2020-01-18,SUP031
PROD0652,Lakme Haircare 568,Beauty & Health,Haircare,Lakme,1622.0,1541.0,5,843.0,6.21,3.8,2179,402,1,2018-10-05,SUP036
PROD0653,Cosco Cycling 594,Sports & Fitness,Cycling,Cosco,3851.0,3851.0,0,1911.0,1.21,3.6,1827,98,1,2021-08-16,SUP043
PROD0654,Samsung Laptops 705,Electronics,Laptops,Samsung,136169.0,115744.0,15,72624.0,4.07,2.6,4436,388,1,2018-03-26,SUP010
PROD0655,Bosch Tyres 630,Automotive,Tyres,Bosch,3864.0,1932.0,50,1310.0,6.41,3.5,1344,342,1,2022-06-10,SUP009
PROD0656,Samsung Tablets 683,Electronics,Tablets,Samsung,81350.0,65080.0,20,38024.0,9.69,3.3,915,412,1,2019-01-19,SUP009
PROD0657,Penguin Self-Help 371,Books,Self-Help,Penguin,859.0,773.0,10,380.0,8.67,3.3,408,140,1,2022-08-08,SUP029
PROD0658,HarperCollins Children 437,Books,Children,HarperCollins,1250.0,625.0,50,388.0,13.15,4.9,3210,70,1,2021-12-18,SUP007
PROD0659,Amul Staples 743,Grocery,Staples,Amul,882.0,529.0,40,268.0,13.5,2.8,2230,139,1,2022-11-23,SUP010
PROD0660,Decathlon Swimming 686,Sports & Fitness,Swimming,Decathlon,12620.0,8834.0,30,5917.0,7.03,3.3,4170,82,0,2018-08-31,SUP019
PROD0661,Asian Paints Bedding 716,Home & Kitchen,Bedding,Asian Paints,34011.0,23808.0,30,12066.0,10.23,3.5,3727,335,0,2022-10-10,SUP045
PROD0662,3M Tools 924,Automotive,Tools,3M,17542.0,12279.0,30,8010.0,8.96,3.3,3037,33,1,2018-07-28,SUP014
PROD0663,HarperCollins Business 293,Books,Business,HarperCollins,951.0,808.0,15,454.0,2.13,4.5,442,183,1,2021-05-22,SUP049
PROD0664,Asian Paints Lighting 488,Home & Kitchen,Lighting,Asian Paints,16627.0,14133.0,15,8792.0,5.52,4.8,2351,211,0,2019-10-14,SUP019
PROD0665,OnePlus Laptops 583,Electronics,Laptops,OnePlus,141571.0,99100.0,30,54871.0,6.0,3.7,4205,291,1,2018-10-18,SUP024
PROD0666,Philips Decor 657,Home & Kitchen,Decor,Philips,2281.0,1825.0,20,1173.0,12.4,2.7,1958,202,1,2018-04-16,SUP017
PROD0667,Hawkins Cookware 874,Home & Kitchen,Cookware,Hawkins,16220.0,14598.0,10,7483.0,12.97,2.7,871,301,1,2020-06-05,SUP015
PROD0668,Adidas Bags & Wallets 349,Fashion,Bags & Wallets,Adidas,2531.0,2025.0,20,1286.0,4.07,3.9,3804,499,1,2022-11-02,SUP005
PROD0669,Asian Paints Cookware 337,Home & Kitchen,Cookware,Asian Paints,24785.0,17350.0,30,10485.0,10.8,4.6,982,206,1,2019-03-25,SUP036
PROD0670,HarperCollins Business 375,Books,Business,HarperCollins,1404.0,1404.0,0,608.0,13.16,3.0,3039,402,1,2021-06-05,SUP013
PROD0671,Nike Men Clothing 302,Fashion,Men Clothing,Nike,14296.0,8578.0,40,5132.0,0.59,4.8,657,426,1,2021-11-18,SUP036
PROD0672,Amul Beverages 400,Grocery,Beverages,Amul,435.0,413.0,5,170.0,6.25,3.3,3350,380,1,2021-01-19,SUP027
PROD0673,Boat Tablets 296,Electronics,Tablets,Boat,46741.0,44404.0,5,19192.0,5.05,2.7,116,360,0,2019-02-13,SUP045
PROD0674,Amul Organic 545,Grocery,Organic,Amul,1245.0,934.0,25,540.0,14.9,2.6,901,467,1,2018-02-27,SUP022
PROD0675,Toyzone Educational 967,Toys & Games,Educational,Toyzone,2755.0,2066.0,25,1411.0,10.3,3.7,859,431,1,2021-06-19,SUP046
PROD0676,Aashirvaad Snacks 556,Grocery,Snacks,Aashirvaad,1495.0,1196.0,20,749.0,10.1,4.0,3341,434,1,2021-07-25,SUP041
PROD0677,Mattel Outdoor 935,Toys & Games,Outdoor,Mattel,2633.0,2501.0,5,1045.0,9.01,3.1,1386,193,1,2019-01-16,SUP043
PROD0678,Classmate Furniture 663,Office Supplies,Furniture,Classmate,2215.0,1883.0,15,951.0,12.86,4.9,73,108,1,2021-07-15,SUP006
PROD0679,Decathlon Football 723,Sports & Fitness,Football,Decathlon,11582.0,5791.0,50,2681.0,11.71,2.9,4681,458,1,2019-05-15,SUP006
PROD0680,HP Whiteboards 460,Office Supplies,Whiteboards,HP,8691.0,8256.0,5,3496.0,8.03,3.3,1064,310,1,2018-03-09,SUP015
PROD0681,LOreal Supplements 339,Beauty & Health,Supplements,LOreal,3918.0,3330.0,15,1866.0,4.3,2.8,1262,296,1,2020-01-02,SUP034
PROD0682,Lego Board Games 790,Toys & Games,Board Games,Lego,3971.0,2978.0,25,1217.0,1.48,3.6,1126,239,1,2021-08-15,SUP042
PROD0683,Scholastic Business 300,Books,Business,Scholastic,560.0,336.0,40,141.0,3.32,4.5,4588,476,1,2019-03-14,SUP048
PROD0684,Sony Mobile Phones 364,Electronics,Mobile Phones,Sony,28806.0,28806.0,0,15995.0,1.05,3.1,2241,184,0,2019-03-01,SUP007
PROD0685,Godrej Furniture 912,Home & Kitchen,Furniture,Godrej,5963.0,5367.0,10,3186.0,5.24,3.8,737,306,1,2022-09-22,SUP024
PROD0686,Toyzone Outdoor 435,Toys & Games,Outdoor,Toyzone,6780.0,4746.0,30,2320.0,8.18,3.5,4833,36,1,2021-03-19,SUP041
PROD0687,CEAT Oils & Fluids 916,Automotive,Oils & Fluids,CEAT,19881.0,11929.0,40,8142.0,6.19,2.6,862,81,1,2022-03-25,SUP019
PROD0688,Canon Stationery 933,Office Supplies,Stationery,Canon,4783.0,4544.0,5,2322.0,3.16,2.9,1912,260,0,2022-04-14,SUP039
PROD0689,Yonex Cycling 239,Sports & Fitness,Cycling,Yonex,6339.0,3170.0,50,1988.0,7.96,3.5,2887,275,1,2019-01-19,SUP016
PROD0690,HarperCollins Self-Help 178,Books,Self-Help,HarperCollins,491.0,368.0,25,156.0,2.02,4.7,2197,199,1,2018-04-10,SUP001
PROD0691,3M Car Accessories 563,Automotive,Car Accessories,3M,6229.0,6229.0,0,2509.0,1.93,3.0,2842,24,0,2018-11-07,SUP002
PROD0692,Godrej Storage 228,Office Supplies,Storage,Godrej,2947.0,2063.0,30,1271.0,6.78,3.3,4132,492,1,2018-04-18,SUP040
PROD0693,Funskool Educational 800,Toys & Games,Educational,Funskool,4032.0,3427.0,15,2042.0,1.09,4.9,4319,113,1,2018-05-13,SUP017
PROD0694,Yonex Football 638,Sports & Fitness,Football,Yonex,22061.0,13237.0,40,8801.0,3.05,4.5,3392,18,1,2022-08-26,SUP032
PROD0695,Haldirams Beverages 163,Grocery,Beverages,Haldirams,1955.0,1368.0,30,919.0,9.1,4.8,647,75,1,2018-12-29,SUP049
PROD0696,S.Chand Non-Fiction 110,Books,Non-Fiction,S.Chand,776.0,621.0,20,315.0,5.98,4.9,293,206,1,2019-08-01,SUP037
PROD0697,Reebok Gym Equipment 719,Sports & Fitness,Gym Equipment,Reebok,17461.0,16588.0,5,7462.0,2.26,4.8,3544,247,1,2019-12-20,SUP005
PROD0698,H&M Jewellery 175,Fashion,Jewellery,H&M,8452.0,8452.0,0,3429.0,3.94,4.7,2645,83,1,2019-01-10,SUP015
PROD0699,Bosch Tools 621,Automotive,Tools,Bosch,8501.0,8501.0,0,4208.0,9.02,3.7,2718,479,1,2021-12-29,SUP003
PROD0700,S.Chand Fiction 555,Books,Fiction,S.Chand,706.0,600.0,15,247.0,10.69,3.7,2371,422,1,2020-06-07,SUP008
PROD0701,Prestige Lighting 233,Home & Kitchen,Lighting,Prestige,28807.0,27367.0,5,19147.0,9.42,4.7,480,184,1,2022-04-16,SUP004
PROD0702,Fisher-Price Educational 391,Toys & Games,Educational,Fisher-Price,5904.0,2952.0,50,1802.0,5.52,4.8,439,149,1,2020-05-11,SUP049
PROD0703,Apple TV & Monitors 704,Electronics,TV & Monitors,Apple,16324.0,13059.0,20,7575.0,8.18,4.1,3312,137,1,2020-06-23,SUP024
PROD0704,Castrol Bike Accessories 131,Automotive,Bike Accessories,Castrol,16118.0,9671.0,40,6475.0,10.66,4.7,3203,68,1,2021-05-02,SUP017
PROD0705,S.Chand Children 330,Books,Children,S.Chand,432.0,367.0,15,181.0,4.48,3.2,1295,337,1,2021-11-22,SUP002
PROD0706,Reebok Football 295,Sports & Fitness,Football,Reebok,26217.0,24906.0,5,16022.0,0.5,4.4,3849,264,1,2019-07-06,SUP004
PROD0707,Oxford Academic 348,Books,Academic,Oxford,333.0,300.0,10,129.0,13.73,3.5,4264,67,1,2022-11-20,SUP013
PROD0708,Puma Jewellery 401,Fashion,Jewellery,Puma,5711.0,4854.0,15,1944.0,0.23,2.5,450,444,1,2021-12-03,SUP004
PROD0709,Realme Laptops 381,Electronics,Laptops,Realme,129023.0,129023.0,0,71413.0,11.29,3.8,4613,53,1,2020-02-02,SUP001
PROD0710,Yonex Yoga 287,Sports & Fitness,Yoga,Yonex,15043.0,12787.0,15,6991.0,1.95,4.7,3775,195,1,2018-01-02,SUP003
PROD0711,Realme TV & Monitors 795,Electronics,TV & Monitors,Realme,27664.0,27664.0,0,12120.0,5.47,3.4,1899,485,1,2018-08-10,SUP026
PROD0712,Godrej Storage 293,Home & Kitchen,Storage,Godrej,24511.0,18383.0,25,8310.0,4.37,3.7,4393,102,1,2021-02-14,SUP016
PROD0713,Funskool Electronic Toys 252,Toys & Games,Electronic Toys,Funskool,7633.0,6870.0,10,4502.0,8.57,2.5,719,235,1,2021-08-07,SUP014
PROD0714,SG Yoga 202,Sports & Fitness,Yoga,SG,8989.0,7641.0,15,3950.0,4.83,2.7,1669,130,1,2019-08-01,SUP040
